codigo_ncm,descricao_ncm
44123900,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Outras, com ambas as camadas exteriores de madeira de coníferas"
81031000,"Metais comuns e suas obras - Outros metais comuns; cermets; obras dessas matérias. - Tântalo e suas obras, incluindo os desperdícios e resíduos, e sucata. - Tantalo Em Form.Brut(Incl.Bar.Sint.)E Em Po"
54025110,"Matérias têxteis e suas obras - Filamentos sintéticos ou artificiais; lâminas e formas semelhantes de matérias têxteis sintéticas ou artificiais. - Fios de filamentos sintéticos (exceto linhas para costurar), não acondicionados para venda a retalho, incluindo os monofilamentos sintéticos de título inferior a 67 decitex. - De aramidas"
48101989,"Pastas de madeira ou de outras matérias fibrosas celulósicas; desperdícios e aparas de papel ou de cartão; papel e suas obras - Papel e cartão; obras de pasta de celulose, papel ou de cartão. - Papel e cartão revestidos de caulim (caulino) ou de outras substâncias inorgânicas numa ou nas duas faces, mesmo com aglutinantes, sem qualquer outro revestimento, mesmo coloridos à superfície, decorados à superfície ou impressos, em rolos ou em folhas de forma quadrada ou retangular, de qualquer dimensão. - Outros"
29171220,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Ácidos policarboxílicos, seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados. - Sais e ésteres"
70051000,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; produtos cerâmicos; vidro e suas obras - Vidro e suas obras. - Vidro flotado e vidro desbastado ou polido numa ou em ambas as faces, em chapas ou em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - - Vidro não armado, com camada absorvente, refletora ou não"
27100059,"Produtos minerais - Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais. - Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos. - Outras Misturas De Alquilidenos"
03019190,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Peixes vivos. - Outras"
32041220,"Produtos das indústrias químicas ou das indústrias conexas - Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever. - Matérias corantes orgânicas sintéticas, mesmo de constituição química definida; preparações indicadas na Nota 3 do presente Capítulo, à base de matérias corantes orgânicas sintéticas; produtos orgânicos sintéticos do tipo utilizado como agentes de avivamento fluorescentes ou como luminóforos, mesmo de constituição química definida. - Corantes mordentes e preparações à base desses corantes"
39219013,"Plásticos e suas obras; borrachas e suas obras - Plástico e suas obras. - Outras chapas, folhas, películas, tiras e lâminas, de plástico. - De copolímeros de tetrafluoretileno reforçadas com tecido de fibras de politetrafluoretileno, do tipo utilizado como membranas semipermeáveis em células de eletrólise"
82052000,"Metais comuns e suas obras - Ferramentas, artigos de cutelaria e talheres, e suas partes, de metais comuns. - Ferramentas manuais (incluindo os corta-vidros (diamantes de vidraceiro)) não especificadas nem compreendidas noutras posições; lâmpadas ou lamparinas de soldar (maçaricos) e semelhantes; tornos de apertar, sargentos e semelhantes, exceto os acessórios ou partes de máquinas-ferramentas ou de máquinas de corte a jato de água; bigornas; forjas portát - - Martelos e marretas"
84714975,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas automáticas para processamento de dados e suas unidades; leitores magnéticos ou ópticos, máquinas para registrar dados em suporte sob forma codificada, e máquinas para processamento desses dados, não especificadas nem compreendidas noutras posições. - Outs.Unid.Cont.Adapt.,Unid.Conv.Sinais,Sist."
29391029,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Alcaloides, naturais ou reproduzidos por síntese, seus sais, éteres, ésteres e outros derivados. - Outs.Derivados D/Morfina;Sais Destes Prods."
30029092,"Produtos das indústrias químicas ou das indústrias conexas - Produtos farmacêuticos. - Sangue humano; sangue animal preparado para usos terapêuticos, profiláticos ou de diagnóstico; antissoros, outras frações do sangue e produtos imunológicos, mesmo modificados ou obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (exceto leveduras) e produtos semelhantes; culturas de células, mesmo modificadas. - Para a saúde humana"
07133910,"Produtos do reino vegetal - Produtos hortícolas, plantas, raízes e tubérculos, comestíveis. - Legumes de vagem, secos, em grão, mesmo pelados ou partidos. - Para semeadura (sementeira)"
29242942,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Compostos de função carboxiamida; compostos de função amida do ácido carbônico. - Alaclor
15021090,"Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas;ceras de origem animal ou vegetal - Gorduras e óleos animais, vegetais ou de origem microbiana e produtos da sua dissociação; gorduras alimentícias elaboradas; ceras de origem animal ou vegetal. - Gorduras de animais das espécies bovina, ovina ou caprina, exceto as da posição 15.03. - Outros"
29362630,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Provitaminas e vitaminas, naturais ou reproduzidas por síntese (incluindo os concentrados naturais), bem como os seus derivados utilizados principalmente como vitaminas, misturados ou não entre si, mesmo em quaisquer soluções. - Hidroxocobalamina e seus sais"
68101900,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; produtos cerâmicos; vidro e suas obras - Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes. - Obras de cimento, de concreto (betão) ou de pedra artificial, mesmo armadas. - -- Outros"
84729029,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Outras máquinas e aparelhos de escritório (por exemplo, duplicadores hectográficos ou a estêncil, máquinas para imprimir endereços, distribuidores automáticos de notas (papéis-moeda), máquinas para selecionar, contar ou empacotar moedas, máquinas apontadoras de lápis (apara-lápis), perfuradores ou grampeadores (agrafadores*)). - Outras"
52051100,"Matérias têxteis e suas obras - Algodão. - Fios de algodão (exceto linhas para costurar) que contenham pelo menos 85 %, em peso, de algodão, não acondicionados para venda a retalho. - -- De título igual ou superior a 714,29 decitex (número métrico não superior a 14)"
29349170,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Ácidos nucleicos e seus sais, de constituição química definida ou não; outros compostos heterocíclicos. - Sufentanila e seus sais"
28399040,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos. - Silicatos; silicatos dos metais alcalinos comerciais. - De chumbo"
03038941,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Peixes congelados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04. - Cherne-poveiro (Polyprion americanus)"
29252019,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Compostos de função carboxiimida (incluindo a sacarina e seus sais) ou de função imina. - Outras Argininas E Sais
29306000,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Tiocompostos orgânicos. - - 2-(N,N-Dietilamino)etanotiol"
30049056,"Produtos das indústrias químicas ou das indústrias conexas - Produtos farmacêuticos. - Medicamentos (exceto os produtos das posições 30.02, 30.05 ou 30.06) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profiláticos, apresentados em doses (incluindo os destinados a serem administrados por via percutânea) ou acondicionados para venda a retalho. - Med.Cont.Espironolactona, Em Doses,Ret."
22042910,"Produtos das indústrias alimentares;bebidas, líquidos alcoólicos e vinagres;fumo (tabaco) e seus sucedâneos manufaturados - Bebidas, líquidos alcoólicos e vinagres. - Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09. - Vinhos"
69032090,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; produtos cerâmicos; vidro e suas obras - Produtos cerâmicos. - Outros produtos cerâmicos refratários (por exemplo, retortas, cadinhos, muflas, bocais, tampões, suportes, copelas, tubos, mangas, varetas, ""portas"" deslizantes (slide gates)) que não sejam de farinhas siliciosas fósseis nem de terras siliciosas semelhantes. - Outros"
29032200,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Derivados halogenados dos hidrocarbonetos. - -- Tricloroetileno
43013000,"Peles, couros, peleteria (peles com pêlo*) e obras destas matérias; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa - Peles com pelo e suas obras; peles com pelo artificiais. - Peles com pelo em bruto (incluindo as cabeças, caudas, patas e outras partes utilizáveis na indústria de peles), exceto as peles em bruto das posições 41.01, 41.02 ou 41.03. - - De cordeiros denominados astracã,breitschwanz, caracul,persianerou semelhantes, de cordeiros da Índia, da China, da Mongólia ou do Tibete, inteiras, mesmo com cabeça, cauda ou patas"
88022010,"Material de transporte - Aeronaves e aparelhos espaciais, e suas partes. - Outros veículos aéreos (por exemplo, helicópteros, aviões), exceto veículos aéreos (aeronaves) não tripulados da posição 88.06; veículos espaciais (incluindo os satélites) e seus veículos de lançamento, e veículos suborbitais. - A hélice"
29269099,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Compostos de função nitrila. - Outros
85437012,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Máquinas e aparelhos elétricos com função própria, não especificados nem compreendidos noutras posições do presente Capítulo. - Para recepção de sinais de micro-ondas de baixo ruído (LNA) na banda de 3.600 a 4.200 MHz, com temperatura menor ou igual a 55 Kelvin, para telecomunicações via satélite"
