ref,fundam_legal,beneficio,item,codigo_ncm,descricao_ncm,descr_produto,proporcao,ncm,tributos_nfe,valor_nfe
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01051200,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Peruas e perus",Animais vivos,0.5,01051200,1493.7,32228.17
Alíquota de Referência - Demais Produtos,GERAL,-,-,01051300,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Patos",-,0,01051300,41.89,0
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,13,01051300,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Patos","Aves de um dia, exceto as ornamentais",0.5,01051300,41.89,28319.42
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01051300,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Patos",Animais vivos,0.5,01051300,41.89,28319.42
Alíquota de Referência - Demais Produtos,GERAL,-,-,01051400,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Gansos",-,0,01051400,127.03,0
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,13,01051400,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Gansos","Aves de um dia, exceto as ornamentais",0.5,01051400,127.03,12676.32
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01051400,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Gansos",Animais vivos,0.5,01051400,127.03,12676.32
Alíquota de Referência - Demais Produtos,GERAL,-,-,01051500,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Galinhas-d'angola (pintadas)",-,0,01051500,197.46,0
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,13,01051500,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Galinhas-d'angola (pintadas)","Aves de um dia, exceto as ornamentais",0.5,01051500,197.46,19480.03
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01051500,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Galinhas-d'angola (pintadas)",Animais vivos,0.5,01051500,197.46,19480.03
Alíquota de Referência - Demais Produtos,GERAL,-,-,01051900,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - Outras Aves Das Esp.Domesticas N/Sup. A 185g",-,0,01051900,0,0
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,13,01051900,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - Outras Aves Das Esp.Domesticas N/Sup. A 185g","Aves de um dia, exceto as ornamentais",0.5,01051900,0,3171.61
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01051900,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - Outras Aves Das Esp.Domesticas N/Sup. A 185g",Animais vivos,0.5,01051900,0,3171.61
Alíquota de Referência - Demais Produtos,GERAL,-,-,01059200,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - Galos E Galinhas De Peso N/Superior 2.000 G",-,0,-,-,-
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01059200,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - Galos E Galinhas De Peso N/Superior 2.000 G",Animais vivos,1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,01059300,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - Galos E Galinhas De Peso Superior A 2.000g",-,0,-,-,-
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01059300,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - Galos E Galinhas De Peso Superior A 2.000g",Animais vivos,1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,01059400,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Aves da espécieGallus domesticus",-,0,01059400,880330.6699999999,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01059400,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Aves da espécieGallus domesticus",Animais vivos,1,01059400,880330.6699999999,70468470.97
Alíquota de Referência - Demais Produtos,GERAL,-,-,01059900,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Outros",-,0,01059900,951231.7399999999,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01059900,"Animais vivos e produtos do reino animal - Animais vivos. - Aves da espécieGallus domesticus, patos, gansos, perus, peruas e galinhas-d'angola (pintadas), das espécies domésticas, vivos. - -- Outros",Animais vivos,1,01059900,951231.7399999999,136393387.76
Alíquota de Referência - Demais Produtos,GERAL,-,-,01060000,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Outros Animais Vivos,-,0,-,-,-
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01060000,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Outros Animais Vivos,Animais vivos,1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,01060010,"Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Avestruzes ""Struthio Camelus"", Para Reproducao",-,0,-,-,-
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01060010,"Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Avestruzes ""Struthio Camelus"", Para Reproducao",Animais vivos,1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,01060090,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Outros Animais Vivos,-,0,-,-,-
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01060090,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Outros Animais Vivos,Animais vivos,1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,01061100,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Primatas,-,0,01061100,3472.67,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01061100,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Primatas,Animais vivos,1,01061100,3472.67,485794.83
Alíquota de Referência - Demais Produtos,GERAL,-,-,01061200,"Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Baleias, golfinhos e botos (mamíferos da ordem Cetacea); peixes-boi (manatins) e dugongos (mamíferos da ordem Sirenia); otárias e focas, leões-marinhos e morsas (mamíferos da subordem Pinnipedia)",-,0,01061200,983.7600000000001,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01061200,"Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Baleias, golfinhos e botos (mamíferos da ordem Cetacea); peixes-boi (manatins) e dugongos (mamíferos da ordem Sirenia); otárias e focas, leões-marinhos e morsas (mamíferos da subordem Pinnipedia)",Animais vivos,1,01061200,983.7600000000001,211942.55
Alíquota de Referência - Demais Produtos,GERAL,-,-,01061300,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Camelos e outros camelídeos (Camelidae),-,0,01061300,1844.6,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01061300,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Camelos e outros camelídeos (Camelidae),Animais vivos,1,01061300,1844.6,84120.9
Alíquota de Referência - Demais Produtos,GERAL,-,-,01061400,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Coelhos e lebres,-,0,01061400,10.95,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01061400,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Coelhos e lebres,Animais vivos,1,01061400,10.95,5613
Alíquota de Referência - Demais Produtos,GERAL,-,-,01061900,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Outros,-,0,01061900,1738.79,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01061900,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Outros,Animais vivos,1,01061900,1738.79,8259399.15
Alíquota de Referência - Demais Produtos,GERAL,-,-,01062000,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - - Répteis (incluindo as serpentes e as tartarugas marinhas),-,0,01062000,0,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01062000,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - - Répteis (incluindo as serpentes e as tartarugas marinhas),Animais vivos,1,01062000,0,16523.2
Alíquota de Referência - Demais Produtos,GERAL,-,-,01063100,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Aves de rapina,-,0,01063100,264.47,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01063100,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Aves de rapina,Animais vivos,1,01063100,264.47,1600586.83
Alíquota de Referência - Demais Produtos,GERAL,-,-,01063200,"Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Psitaciformes (incluindo os papagaios, os periquitos, as araras e as catatuas)",-,0,01063200,4781.68,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01063200,"Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Psitaciformes (incluindo os papagaios, os periquitos, as araras e as catatuas)",Animais vivos,1,01063200,4781.68,38007.6
Alíquota de Referência - Demais Produtos,GERAL,-,-,01063310,"Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Avestruzes (Struthio camelus), para reprodução",-,0,01063310,11.49,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01063310,"Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Avestruzes (Struthio camelus), para reprodução",Animais vivos,1,01063310,11.49,14143.42
Alíquota de Referência - Demais Produtos,GERAL,-,-,01063390,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Outros,-,0,01063390,154755.73,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01063390,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Outros,Animais vivos,1,01063390,154755.73,3806106.11
Alíquota de Referência - Demais Produtos,GERAL,-,-,01063900,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Outras,-,0,01063900,80874.26,0
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01063900,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - -- Outras,Animais vivos,1,01063900,80874.26,24485548.51
Alíquota de Referência - Demais Produtos,GERAL,-,-,01063910,"Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Avestr.(Struthio Camelus)Vivos, P/Reprodugao",-,0,-,-,-
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,1,01063910,"Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Avestr.(Struthio Camelus)Vivos, P/Reprodugao",Animais vivos,1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,01063990,Animais vivos e produtos do reino animal - Animais vivos. - Outros animais vivos. - Outras Aves Vivas,-,0,-,-,-
